,filename,mainSound,length,sampleRate,quality,isCut,isMixed,isChecked,threat,salience,importance
1920,66601-8-0-0,siren,4.0,44100,7,1,0,0,8,9,9
1921,3-58772-A-42,siren,5.0,44100,7,1,0,1,8,9,9
1922,54383-0-0-7,interior,4.0,44100,7,1,0,0,2,5,0
1923,14ZZavlJFGE_110,siren,10.0,16000,3,0,1,1,6,9,9
1924,72220-3-2-4,animal,4.0,44100,7,1,0,0,4,5,4
1925,3-159347-A-36,interior,5.0,44100,7,1,0,1,0,7,0
1926,1-50060-A-10,natural,5.0,44100,7,1,0,1,0,3,2
1927,174276-7-0-0,exterior,2.3598412698412696,44100,7,1,0,0,2,8,0
1928,1-51035-A-16,natural,5.0,44100,7,1,0,1,0,3,0
1929,2-155801-A-11,natural,5.0,44100,7,1,0,1,0,3,1
1930,74726-8-0-2,siren,4.0,44100,7,1,0,0,8,9,9
1931,157867-8-0-22,siren,4.0,44100,7,1,0,0,8,9,9
1932,0StAomq47Hw_150,siren,10.0,16000,3,0,1,1,8,9,9
1933,2-68595-A-15,natural,5.0,44100,7,1,0,1,0,4,0
1934,57323-8-0-10,siren,4.0,44100,7,1,0,0,8,9,9
1935,74507-0-0-12,interior,4.0,44100,7,1,0,0,2,5,0
1936,74726-8-2-4,siren,4.0,44100,7,1,0,0,8,9,9
1937,4-198025-A-23,human,5.0,44100,7,1,0,0,0,5,0
1938,74364-8-1-11,siren,4.0,44100,7,1,0,0,8,9,9
1939,66601-8-0-3,siren,4.0,44100,7,1,0,0,8,9,9
1940,24347-8-0-15,siren,4.0,48000,7,1,0,0,8,9,9
1941,2-117795-B-3,animal,5.0,44100,7,1,0,1,0,5,0
1942,133473-8-0-2,siren,4.0,44100,7,1,0,0,8,9,9
1943,24347-8-0-46,siren,4.0,48000,7,1,0,0,8,9,9
1944,0544zFBjNpI_0,siren,10.0,16000,3,0,1,1,8,9,9
1945,101848-9-0-9,exterior,4.0,44100,7,1,0,0,0,5,0
1946,99500-2-0-29,human,4.0,44100,7,1,0,0,0,5,0
1947,3-144827-B-11,natural,5.0,44100,7,1,0,1,2,2,2
1948,17615-3-0-6,animal,4.0,44100,7,1,0,0,4,5,4
1949,3-146873-A-24,human,5.0,44100,7,1,0,1,0,5,0
1950,2-117330-A-28,animal,5.0,44100,7,1,0,1,0,2,0
1951,24347-8-0-37,siren,4.0,48000,7,1,0,0,8,9,9
1952,164344-9-0-0,exterior,4.0,44100,7,1,0,0,0,5,0
1953,54898-8-0-4,siren,4.0,44100,7,1,0,0,8,9,9
1954,5-216213-A-13,natural,5.0,44100,7,1,0,0,2,3,2
1955,60846-0-0-0,interior,4.0,44100,7,1,0,0,2,5,0
1956,1-67152-A-17,natural,5.0,44100,7,1,0,1,0,3,0
1957,3dG1KirUNtg_210,siren,10.0,16000,3,0,1,1,6,9,9
1958,22601-8-0-5,siren,4.0,48000,7,1,0,0,8,9,9
1959,7Z8Y1QuzCWU_100,siren,10.0,16000,3,0,1,1,6,9,9
1960,99157-9-0-31,exterior,4.0,44100,7,1,0,0,0,5,0
1961,3-121348-A-9,animal,5.0,44100,7,1,0,1,0,5,0
1962,2jXPc6IC1zE_20,siren,10.0,16000,3,0,1,1,8,9,9
1963,22601-8-0-32,siren,4.0,48000,7,1,0,0,8,9,9
1964,63724-0-0-6,interior,4.0,44100,7,1,0,0,2,5,0
1965,4-188191-A-29,human,5.0,44100,7,1,0,0,0,5,0
1966,1-13571-A-46,exterior,5.0,44100,7,1,0,1,0,5,0
1967,24347-8-0-22,siren,4.0,48000,7,1,0,0,8,9,9
1968,82024-3-0-5,animal,4.0,44100,7,1,0,0,4,5,4
1969,105289-8-0-4,siren,4.0,44100,7,1,0,0,8,9,9
1970,105289-8-0-1,siren,4.0,44100,7,1,0,0,8,9,9
1971,1-23222-B-19,natural,5.0,44100,7,1,0,1,7,7,7
1972,3-87936-A-46,exterior,5.0,44100,7,1,0,1,0,6,0
1973,63724-0-0-2,interior,4.0,44100,7,1,0,0,2,5,0
1974,-paRn4bn8Pg_30,siren,10.0,16000,3,0,1,1,8,9,9
1975,24347-8-0-77,siren,4.0,48000,7,1,0,0,8,9,9
1976,5-170338-B-41,exterior,5.0,44100,7,1,0,0,2,5,5
1977,57320-0-0-24,interior,4.0,44100,7,1,0,0,2,5,0
1978,157868-8-0-22,siren,4.0,44100,7,1,0,0,8,9,9
1979,22601-8-0-0,siren,4.0,48000,7,1,0,0,8,9,9
1980,4-175000-B-40,exterior,5.0,44100,7,1,0,0,2,5,5
1981,-jCHiO0dPDw_0,siren,9.993,16000,3,0,1,1,8,9,9
1982,100852-0-0-28,interior,4.0,44100,7,1,0,0,2,5,0
1983,AdW3WsQy7QY_170,siren,10.0,16000,3,0,1,1,6,9,9
1984,22601-8-0-11,siren,4.0,48000,7,1,0,0,8,9,9
1985,51022-3-30-4,animal,4.0,44100,7,1,0,0,4,5,4
1986,5-207781-A-17,natural,5.0,44100,7,1,0,0,2,3,2
1987,66601-8-0-4,siren,4.0,44100,7,1,0,0,8,9,9
1988,1-34094-A-5,animal,5.0,44100,7,1,0,1,0,5,4
1989,176638-5-0-2,exterior,4.0,48000,7,1,0,0,0,4,0
1990,2-109759-B-26,human,5.0,44100,7,1,0,1,0,5,0
1991,22601-8-0-18,siren,4.0,48000,7,1,0,0,8,9,9
1992,5-248341-A-6,animal,5.0,44100,7,1,0,0,2,5,0
1993,2hNC1KWmclQ_190,siren,10.0,16000,3,0,1,1,6,9,9
1994,2-7321-A-33,interior,5.0,44100,7,1,0,1,0,4,0
1995,180126-4-4-1,exterior,4.0,44100,7,1,0,0,0,6,0
1996,30204-0-0-6,interior,4.0,44100,7,1,0,0,2,5,0
1997,22601-8-0-36,siren,4.0,48000,7,1,0,0,8,9,9
1998,74364-8-1-23,siren,4.0,44100,7,1,0,0,8,9,9
1999,123688-8-0-4,siren,4.0,44100,7,1,0,0,8,9,9
2000,2kBNsb79-kI_80,siren,10.0,16000,3,0,1,1,6,9,9
2001,5-200461-B-11,natural,5.0,44100,7,1,0,0,2,3,2
2002,52882-2-0-4,human,4.0,44100,7,1,0,0,0,5,0
2003,4-212604-C-15,natural,5.0,44100,7,1,0,0,2,3,2
2004,24347-8-0-57,siren,4.0,48000,7,1,0,0,8,9,9
2005,3-117504-A-16,natural,5.0,44100,7,1,0,1,0,1,0
2006,3NqN_yNrR8Y_50,exterior,9.99975,16000,3,0,1,1,0,3,0
2007,3-125548-A-32,interior,5.0,44100,7,1,0,1,0,5,0
2008,111671-8-0-4,siren,4.0,48000,7,1,0,0,8,9,9
2009,164782-8-0-5,siren,4.0,48000,7,1,0,0,8,9,9
2010,34771-3-0-14,animal,4.0,44100,7,1,0,0,4,5,4
2011,1-81883-A-21,human,5.0,44100,7,1,0,1,0,5,0
2012,54383-0-0-10,interior,4.0,44100,7,1,0,0,2,5,0
2013,-uD_w-t4T2Q_230,siren,10.0,16000,3,0,1,1,8,9,9
2014,3-181132-A-14,animal,5.0,44100,7,1,0,1,0,1,0
2015,43787-3-1-0,animal,1.09,48000,7,1,0,0,4,5,4
2016,DyDAedMdpHw_390,siren,10.0000625,16000,3,0,1,1,6,9,9
2017,3-128512-A-47,exterior,5.0,44100,7,1,0,1,0,2,3
2018,24347-8-0-50,siren,4.0,48000,7,1,0,0,8,9,9
2019,1-155858-F-25,human,5.0,44100,7,1,0,1,0,5,0
2020,94636-8-0-18,siren,4.0,44100,7,1,0,0,8,9,9
2021,201988-5-1-0,exterior,2.735374149659864,44100,7,1,0,0,0,4,0
2022,189981-0-0-5,interior,4.0,44100,7,1,0,0,2,5,0
2023,43805-8-0-0,siren,4.0,48000,7,1,0,0,8,9,9
2024,125791-3-0-13,animal,4.0,44100,7,1,0,0,4,5,4
2025,159761-0-0-7,interior,4.0,44100,7,1,0,0,2,5,0
2026,156634-5-2-5,exterior,4.0,44100,7,1,0,0,0,4,0
2027,49xSNN5s9BM_180,siren,10.0,16000,3,0,1,1,6,9,9
2028,61503-2-0-9,human,4.0,11025,7,1,0,0,0,5,0
2029,G7STEcMSM5s_18,siren,9.3758125,16000,3,0,1,1,6,9,9
2030,5-242491-A-14,natural,5.0,44100,7,1,0,0,2,3,2
2031,57320-0-0-45,interior,4.0,44100,7,1,0,0,2,5,0
2032,157867-8-0-11,siren,4.0,44100,7,1,0,0,8,9,9
2033,-cOjJ0Nvtlw_23,siren,9.751125,16000,3,0,1,1,7,7,8
2034,4-172500-B-27,human,5.0,44100,7,1,0,0,0,5,0
2035,39857-5-1-3,exterior,4.0,44100,7,1,0,0,0,4,0
2036,90014-8-0-1,siren,4.0,44100,7,1,0,0,8,9,9
2037,110688-3-0-2,animal,4.0,44100,7,1,0,0,4,5,4
2038,57320-0-0-6,interior,4.0,44100,7,1,0,0,2,5,0
2039,24347-8-0-4,siren,4.0,48000,7,1,0,0,8,9,9
2040,40717-8-0-3,siren,4.0,44100,7,1,0,0,8,9,9
2041,118964-3-0-0,animal,1.1,48000,7,1,0,0,4,5,4
2042,100263-2-0-36,human,4.0,44100,7,1,0,0,0,5,0
2043,63095-4-0-8,exterior,4.0,44100,7,1,0,0,0,6,0
2044,-Jsu4dbuO4A_30,siren,10.0,16000,3,0,1,1,8,9,9
2045,7Rc9bJ9we7U_0,siren,9.993,16000,3,0,1,1,6,9,9
2046,126521-3-0-17,animal,4.0,44100,7,1,0,0,4,5,4
2047,4-161100-A-47,exterior,5.0,44100,7,1,0,0,2,5,5
2048,105319-3-0-39,animal,4.0,44100,7,1,0,0,4,5,4
2049,74364-8-1-24,siren,4.0,44100,7,1,0,0,8,9,9
2050,2-82071-A-27,human,5.0,44100,7,1,0,1,0,4,0
2051,74726-8-1-1,siren,4.0,44100,7,1,0,0,8,9,9
2052,168906-9-0-114,exterior,4.0,48000,7,1,0,0,0,5,0
2053,74507-0-0-5,interior,4.0,44100,7,1,0,0,2,5,0
2054,125678-7-0-4,exterior,4.0,44100,7,1,0,0,2,8,0
2055,63724-0-0-14,interior,4.0,44100,7,1,0,0,2,5,0
2056,3-124376-B-3,animal,5.0,44100,7,1,0,1,0,5,0
2057,22601-8-0-6,siren,4.0,48000,7,1,0,0,8,9,9
2058,5-212734-A-17,natural,5.0,44100,7,1,0,0,2,3,2
2059,-US7xnb1Lrw_0,siren,9.993,16000,3,0,1,1,6,9,9
2060,5-261433-A-15,natural,5.0,44100,7,1,0,0,2,3,2
2061,--HG_OhVeV4_30,animal,10.0,16000,2,0,1,1,1,3,1
2062,3-142604-A-24,human,5.0,44100,7,1,0,1,0,5,0
2063,5-195710-A-10,natural,5.0,44100,7,1,0,0,2,3,2
2064,74726-8-0-13,siren,4.0,44100,7,1,0,0,8,9,9
2065,124389-8-1-8,siren,4.0,44100,7,1,0,0,8,9,9
2066,174906-2-0-8,human,4.0,48000,7,1,0,0,0,5,0
2067,118278-4-0-9,exterior,4.0,48000,7,1,0,0,0,6,0
2068,75743-0-0-6,interior,4.0,44100,7,1,0,0,2,5,0
2069,24347-8-0-47,siren,4.0,48000,7,1,0,0,8,9,9
2070,27349-3-1-2,animal,4.0,44100,7,1,0,0,4,5,4
2071,3-170851-A-31,interior,5.0,44100,7,1,0,1,0,4,0
2072,3-100024-A-27,human,5.0,44100,7,1,0,1,0,5,0
2073,50413-4-0-1,exterior,4.0,48000,7,1,0,0,0,6,0
2074,2-158746-A-2,animal,5.0,44100,7,1,0,1,7,9,9
2075,5-244178-A-32,interior,5.0,44100,7,1,0,0,0,7,0
2076,104998-7-10-8,exterior,4.0,44100,7,1,0,0,2,8,0
2077,-FHYoiyXjVo_30,siren,10.0,16000,3,0,1,1,4,6,4
2078,94636-8-0-8,siren,4.0,44100,7,1,0,0,8,9,9
2079,101382-2-0-21,human,4.0,48000,7,1,0,0,0,5,0
2080,5-194892-A-10,natural,5.0,44100,7,1,0,0,2,3,2
2081,73524-0-0-23,interior,4.0,44100,7,1,0,0,2,5,0
2082,76640-3-0-0,animal,4.0,44100,7,1,0,0,4,5,4
2083,22601-8-0-35,siren,4.0,48000,7,1,0,0,8,9,9
2084,115240-9-0-4,exterior,4.0,44100,7,1,0,0,0,5,0
2085,3-100018-A-18,natural,5.0,44100,7,1,0,1,0,3,0
2086,5-147297-A-27,human,5.0,44100,7,1,0,0,0,5,0
2087,5-202795-A-3,animal,5.0,44100,7,1,0,0,2,5,0
2088,24347-8-0-5,siren,4.0,48000,7,1,0,0,8,9,9
2089,93567-8-0-4,siren,4.0,44100,7,1,0,0,8,9,9
2090,189988-0-0-3,interior,4.0,44100,7,1,0,0,2,5,0
2091,106487-5-0-1,exterior,4.0,44100,7,1,0,0,0,4,0
2092,1-101336-A-30,natural,5.0,44100,7,1,0,1,2,3,2
2093,-sJn3uUxpH8_30,siren,10.0,16000,3,0,1,1,8,9,9
2094,152588-3-1-0,animal,4.0,48000,7,1,0,0,4,5,4
2095,22883-7-63-0,exterior,2.06,48000,7,1,0,0,2,8,0
2096,117181-8-0-5,siren,4.0,44100,7,1,0,0,8,9,9
2097,31150-2-0-1,human,4.0,44100,7,1,0,0,0,5,0
2098,-uIyMR9luvg_30,siren,10.0,16000,3,0,1,1,8,9,9
2099,5-237795-A-34,interior,5.0,44100,7,1,0,0,0,7,0
2100,2-98866-A-47,exterior,5.0,44100,7,1,0,1,0,5,4
2101,75743-0-0-12,interior,4.0,44100,7,1,0,0,2,5,0
2102,22601-8-0-38,siren,4.0,48000,7,1,0,0,8,9,9
2103,46299-2-0-21,human,4.0,44100,7,1,0,0,0,5,0
2104,105029-7-1-4,exterior,4.0,44100,7,1,0,0,2,8,0
2105,85362-3-1-0,animal,4.0,44100,7,1,0,0,4,5,4
2106,2-109374-A-16,natural,5.0,44100,7,1,0,1,0,1,0
2107,-9NHoSfQzPQ_30,siren,10.0,16000,3,0,1,1,5,7,7
2108,157866-8-0-22,siren,4.0,44100,7,1,0,0,8,9,9
2109,24347-8-0-43,siren,4.0,48000,7,1,0,0,8,9,9
2110,0FqZ-wKg69I_20,siren,10.0,16000,3,0,1,1,8,9,9
2111,-X0vNLwH1C0_30,siren,10.0,16000,3,0,1,1,7,7,8
2112,102871-8-0-10,siren,4.0,44100,7,1,0,0,8,9,9
2113,195063-4-0-0,exterior,4.0,44100,7,1,0,0,0,6,0
2114,1-103298-A-9,animal,5.0,44100,7,1,0,1,2,5,0
2115,203913-8-0-10,siren,4.0,44100,7,1,0,0,8,9,9
2116,157868-8-0-6,siren,4.0,44100,7,1,0,0,8,9,9
2117,2-166644-A-2,animal,5.0,44100,7,1,0,1,4,5,2
2118,57596-3-1-0,animal,4.0,44100,7,1,0,0,4,5,4
2119,107357-8-1-8,siren,4.0,44100,7,1,0,0,8,9,9
2120,1-51805-G-33,interior,5.0,44100,7,1,0,1,0,7,0
2121,174276-7-4-0,exterior,4.0,44100,7,1,0,0,2,8,0
2122,3-150231-A-21,human,5.0,44100,7,1,0,1,0,6,0
2123,189991-0-0-0,interior,4.0,44100,7,1,0,0,2,5,0
2124,57323-8-0-6,siren,4.0,44100,7,1,0,0,8,9,9
2125,178118-3-1-0,animal,0.757233560090703,44100,7,1,0,0,4,5,4
2126,23219-5-1-2,exterior,4.0,48000,7,1,0,0,0,4,0
2127,157866-8-0-4,siren,4.0,44100,7,1,0,0,8,9,9
2128,5-263491-A-25,human,5.0,44100,7,1,0,0,0,5,0
2129,186339-9-0-18,exterior,4.0,44100,7,1,0,0,0,5,0
2130,55018-0-0-246,interior,4.0,44100,7,1,0,0,2,5,0
2131,41918-3-0-1,animal,4.0,44100,7,1,0,0,4,5,4
2132,156869-8-0-11,siren,4.0,44100,7,1,0,0,8,9,9
2133,77751-7-1-0,exterior,4.0,48000,7,1,0,0,2,8,0
2134,121286-0-0-3,interior,4.0,48000,7,1,0,0,2,5,0
2135,46669-4-0-49,exterior,4.0,48000,7,1,0,0,0,6,0
2136,74726-8-2-0,siren,4.0,44100,7,1,0,0,8,9,9
2137,25aBtgCxEug_440,siren,10.0,16000,3,0,1,1,6,9,9
2138,2KnRuylOQ8w_160,exterior,10.0,16000,3,0,1,1,0,3,0
2139,165166-8-0-2,siren,4.0,44100,7,1,0,0,8,9,9
2140,3-140199-A-8,animal,5.0,44100,7,1,0,1,0,5,0
2141,1-115921-A-22,human,5.0,44100,7,1,0,1,0,5,0
2142,57320-0-0-31,interior,4.0,44100,7,1,0,0,2,5,0
2143,-hplTh4SGvs_90,siren,10.0,16000,3,0,1,1,8,9,9
2144,180134-4-1-7,exterior,4.0,44100,7,1,0,0,0,6,0
2145,203440-3-0-5,animal,4.0,44100,7,1,0,0,4,5,4
2146,5-205589-B-17,natural,5.0,44100,7,1,0,0,2,3,2
2147,22601-8-0-21,siren,4.0,48000,7,1,0,0,8,9,9
2148,39856-5-0-26,exterior,4.0,44100,7,1,0,0,0,4,0
2149,5-260011-A-34,interior,5.0,44100,7,1,0,0,0,7,0
2150,4-165813-B-19,natural,5.0,44100,7,1,0,0,2,3,2
2151,47019-2-0-65,human,4.0,44100,7,1,0,0,0,5,0
2152,4-191327-A-38,interior,5.0,44100,7,1,0,0,0,7,0
2153,116400-3-1-2,animal,4.0,44100,7,1,0,0,4,5,4
2154,44325-9-0-18,exterior,4.0,44100,7,1,0,0,0,5,0
2155,28284-3-0-1,animal,4.0,44100,7,1,0,0,4,5,4
2156,99710-9-0-16,exterior,4.0,44100,7,1,0,0,0,5,0
2157,2oiSz7tYupA_140,siren,10.0,16000,3,0,1,1,8,9,9
2158,4-163608-B-16,natural,5.0,44100,7,1,0,0,2,3,2
2159,5-179496-B-16,natural,5.0,44100,7,1,0,0,2,3,2
2160,4-181955-A-3,animal,5.0,44100,7,1,0,0,2,5,0
2161,61503-2-0-8,human,4.0,11025,7,1,0,0,0,5,0
2162,1-22804-A-46,exterior,5.0,44100,7,1,0,1,0,5,0
2163,2-102568-A-35,interior,5.0,44100,7,1,0,1,0,4,0
2164,1-17367-A-10,natural,5.0,44100,7,1,0,1,0,3,0
2165,7QhLPIzJFgQ_20,siren,10.0,16000,3,0,1,1,6,9,9
2166,0BgTyDPgN0U_30,siren,10.0,16000,3,0,1,1,8,9,9
2167,5-141683-A-35,interior,5.0,44100,7,1,0,0,0,7,0
2168,50885-3-0-3,animal,4.0,44100,7,1,0,0,4,5,4
2169,0sTvPv_IIig_30,siren,10.0,16000,3,0,1,1,8,9,9
2170,22883-7-77-0,exterior,1.3455833333333334,48000,7,1,0,0,2,8,0
2171,-LMA6Y2P5MY_160,siren,10.0,16000,3,0,1,1,4,7,7
2172,93567-8-0-1,siren,4.0,44100,7,1,0,0,8,9,9
2173,168846-5-0-2,exterior,4.0,44100,7,1,0,0,0,4,0
2174,55018-0-0-148,interior,4.0,44100,7,1,0,0,2,5,0
2175,100652-3-0-1,animal,4.0,44100,7,1,0,0,4,5,4
2176,0-vcLH45brE_30,siren,10.0,16000,3,0,1,1,8,9,9
2177,108041-9-0-6,exterior,4.0,48000,7,1,0,0,0,5,0
2178,-HIPemUA6V4_220,siren,10.0,16000,3,0,1,1,6,8,8
2179,3-156907-A-15,natural,5.0,44100,7,1,0,1,0,3,0
2180,74364-8-1-22,siren,4.0,44100,7,1,0,0,8,9,9
2181,4-201300-A-31,interior,5.0,44100,7,1,0,0,0,7,0
2182,BRnPYH9WHSM_30,siren,10.0,16000,3,0,1,1,6,9,9
2183,118279-8-0-13,siren,4.0,48000,7,1,0,0,8,9,9
2184,1sxdvU7LFvQ_290,siren,10.0,16000,3,0,1,1,6,9,9
2185,6s5ZfIFZ7lY_30,siren,10.0,16000,3,0,1,1,6,9,9
2186,103076-3-0-0,animal,2.5271875,48000,7,1,0,0,4,5,4
2187,22883-7-35-3,exterior,4.0,48000,7,1,0,0,2,8,0
2188,2-121909-A-35,interior,5.0,44100,7,1,0,1,0,7,0
2189,123688-8-1-5,siren,4.0,44100,7,1,0,0,8,9,9
2190,153261-0-0-2,interior,4.0,44100,7,1,0,0,2,5,0
2191,180128-4-14-0,exterior,4.0,44100,7,1,0,0,0,6,0
2192,65749-3-1-24,animal,4.0,44100,7,1,0,0,4,5,4
2193,22601-8-0-46,siren,4.0,48000,7,1,0,0,8,9,9
2194,5-198891-C-8,animal,5.0,44100,7,1,0,0,2,5,0
2195,111671-8-0-1,siren,4.0,48000,7,1,0,0,8,9,9
2196,104421-2-0-5,human,4.0,44100,7,1,0,0,0,5,0
2197,157868-8-0-24,siren,4.0,44100,7,1,0,0,8,9,9
2198,5Fh1JoGipC4_0,siren,9.993,16000,3,0,1,1,6,9,9
2199,5-202540-A-18,natural,5.0,44100,7,1,0,0,2,3,2
2200,107228-5-0-1,exterior,4.0,44100,7,1,0,0,0,4,0
2201,4-172736-B-36,interior,5.0,44100,7,1,0,0,0,7,0
2202,3-103050-A-19,natural,5.0,44100,7,1,0,1,0,3,2
2203,4-174797-A-15,natural,5.0,44100,7,1,0,0,2,3,2
2204,29937-3-0-14,animal,4.0,44100,7,1,0,0,4,5,4
2205,94636-8-0-16,siren,4.0,44100,7,1,0,0,8,9,9
2206,2-122820-B-36,interior,5.0,44100,7,1,0,1,0,7,0
2207,130961-4-1-4,exterior,4.0,44100,7,1,0,0,0,6,0
2208,4-182795-A-14,natural,5.0,44100,7,1,0,0,2,3,2
2209,24347-8-0-59,siren,4.0,48000,7,1,0,0,8,9,9
2210,1-28135-A-11,natural,5.0,44100,7,1,0,1,2,3,2
2211,61789-9-0-16,exterior,4.0,44100,7,1,0,0,0,5,0
2212,29937-3-0-8,animal,4.0,44100,7,1,0,0,4,5,4
2213,-ZtZOcg3s7M_30,siren,10.0,16000,3,0,1,1,5,9,7
2214,117181-8-0-8,siren,4.0,44100,7,1,0,0,8,9,9
2215,74507-0-0-9,interior,4.0,44100,7,1,0,0,2,5,0
2216,4-168868-A-17,natural,5.0,44100,7,1,0,0,2,3,2
2217,2-73027-A-10,natural,5.0,44100,7,1,0,1,0,3,0
2218,73524-0-0-0,interior,4.0,44100,7,1,0,0,2,5,0
2219,4qlHf8VEJFE_110,siren,10.0,16000,3,0,1,1,6,9,9
2220,104327-2-0-4,human,4.0,48000,7,1,0,0,0,5,0
2221,55018-0-0-84,interior,4.0,44100,7,1,0,0,2,5,0
2222,39856-5-0-19,exterior,4.0,44100,7,1,0,0,0,4,0
2223,-J_IY9RHDqQ_50,siren,10.0,16000,3,0,1,1,9,7,9
2224,2-85292-A-24,human,5.0,44100,7,1,0,1,0,5,0
2225,93567-8-0-2,siren,4.0,44100,7,1,0,0,8,9,9
2226,0vGhtQkTMDA_30,siren,10.0,16000,3,0,1,1,6,9,9
2227,5-156999-D-19,natural,5.0,44100,7,1,0,0,2,3,2
2228,22601-8-0-16,siren,4.0,48000,7,1,0,0,8,9,9
2229,17853-5-0-0,exterior,4.0,44100,7,1,0,0,0,4,0
2230,138015-3-0-5,animal,4.0,44100,7,1,0,0,4,5,4
2231,3-188726-A-35,interior,5.0,44100,7,1,0,1,0,7,0
2232,94636-8-0-13,siren,4.0,44100,7,1,0,0,8,9,9
2233,14470-2-0-14,human,4.0,44100,7,1,0,0,0,5,0
2234,180128-4-6-2,exterior,4.0,44100,7,1,0,0,0,6,0
2235,157867-8-0-16,siren,4.0,44100,7,1,0,0,8,9,9
2236,2-50667-A-41,exterior,5.0,44100,7,1,0,1,2,5,5
2237,28426-8-1-0,siren,3.007437641723356,44100,7,1,0,0,8,9,9
2238,39847-5-0-11,exterior,4.0,44100,7,1,0,0,0,4,0
2239,63724-0-0-5,interior,4.0,44100,7,1,0,0,2,5,0
2240,2-39945-B-19,natural,5.0,44100,7,1,0,1,4,8,6
2241,134717-0-0-26,interior,4.0,44100,7,1,0,0,2,5,0
2242,1-88574-A-8,animal,5.0,44100,7,1,0,1,0,5,0
2243,201988-5-0-0,exterior,4.0,44100,7,1,0,0,0,4,0
2244,-USiTjZoh88_30,siren,10.0,16000,3,0,1,1,5,6,7
2245,1-34495-A-14,animal,5.0,44100,7,1,0,1,0,5,0
2246,5-217186-B-16,natural,5.0,44100,7,1,0,0,2,3,2
2247,111671-8-0-17,siren,4.0,48000,7,1,0,0,8,9,9
2248,3-148330-A-21,human,5.0,44100,7,1,0,1,0,5,0
2249,2-99795-A-32,interior,5.0,44100,7,1,0,1,0,7,0
2250,-QBo1W2w8II_30,siren,10.0,16000,3,0,1,1,6,8,8
2251,107357-8-1-7,siren,4.0,44100,7,1,0,0,8,9,9
2252,74677-0-0-135,interior,4.0,44100,7,1,0,0,2,5,0
2253,24347-8-0-36,siren,4.0,48000,7,1,0,0,8,9,9
2254,3-51731-B-42,siren,5.0,44100,7,1,0,1,8,9,9
2255,180127-4-0-14,exterior,4.0,44100,7,1,0,0,0,6,0
2256,59277-0-0-7,interior,4.0,44100,7,1,0,0,2,5,0
2257,97193-3-0-6,animal,4.0,44100,7,1,0,0,4,5,4
2258,93567-8-0-11,siren,4.0,44100,7,1,0,0,8,9,9
2259,184805-0-0-2,interior,4.0,44100,7,1,0,0,2,5,0
2260,137971-2-0-2,human,4.0,44100,7,1,0,0,0,5,0
2261,2-72677-A-18,natural,5.0,44100,7,1,0,1,0,4,0
2262,35629-3-3-0,animal,1.19,48000,7,1,0,0,4,5,4
2263,43787-3-2-0,animal,1.84,48000,7,1,0,0,4,5,4
2264,7jaYSwfqXyo_0,siren,9.993,16000,3,0,1,1,6,9,9
2265,125678-7-3-6,exterior,4.0,44100,7,1,0,0,2,8,0
2266,0q4FlUA0p7s_150,siren,10.0,16000,3,0,1,1,8,9,9
2267,84359-2-0-1,human,4.0,44100,7,1,0,0,0,5,0
2268,24347-8-0-73,siren,4.0,48000,7,1,0,0,8,9,9
2269,135160-8-0-7,siren,4.0,16000,7,1,0,0,8,9,9
2270,2-70367-A-33,interior,5.0,44100,7,1,0,1,0,7,0
2271,-25_9bBK-l4_30,siren,10.0004375,16000,3,0,1,1,6,9,9
2272,4-132803-A-26,human,5.0,44100,7,1,0,1,0,5,0
2273,-eFFN1zrSIw_100,emergency_vehicle,10.0,16000,3,0,1,1,4,9,8
2274,24728-7-4-0,exterior,1.34843537414966,44100,7,1,0,0,2,8,0
2275,105289-8-0-0,siren,4.0,44100,7,1,0,0,8,9,9
2276,0rKDe5UNSlk_30,siren,10.0,16000,3,0,1,1,8,9,9
2277,5-214362-A-17,natural,5.0,44100,7,1,0,0,2,3,2
2278,124389-8-1-0,siren,4.0,44100,7,1,0,0,8,9,9
2279,2-39441-A-19,natural,5.0,44100,7,1,0,1,0,2,0
2280,39847-5-0-10,exterior,4.0,44100,7,1,0,0,0,4,0
2281,30832-3-7-0,animal,2.14,44100,7,1,0,0,4,5,4
2282,5-209719-A-24,human,5.0,44100,7,1,0,0,0,5,0
2283,4-212698-A-39,interior,5.0,44100,7,1,0,0,0,7,0
2284,102853-8-0-2,siren,4.0,44100,7,1,0,0,8,9,9
2285,57320-0-0-11,interior,4.0,44100,7,1,0,0,2,5,0
2286,2ErbvVnLS3Q_0,siren,10.0,16000,3,0,1,1,8,9,9
2287,40722-8-0-8,siren,4.0,11025,7,1,0,0,8,9,9
2288,62566-5-0-5,exterior,4.0,44100,7,1,0,0,0,4,0
2289,83502-0-0-3,interior,4.0,44100,7,1,0,0,2,5,0
2290,3-51909-A-42,siren,5.0,44100,7,1,0,1,8,9,9
2291,111671-8-0-0,siren,4.0,48000,7,1,0,0,8,9,9
2292,62837-7-1-32,exterior,4.0,44100,7,1,0,0,2,8,0
2293,4-141365-A-18,natural,5.0,44100,7,1,0,0,2,3,2
2294,1-101404-A-34,interior,5.0,44100,7,1,0,1,0,7,0
2295,42117-8-1-0,siren,4.0,44100,7,1,0,0,8,9,9
2296,123688-8-0-8,siren,4.0,44100,7,1,0,0,8,9,9
2297,0RlXj7apoTY_50,siren,10.0,16000,3,0,1,1,8,9,9
